v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,timestamp
0.8147446513175964,0.6919493675231934,6.781930323995766e-07,0.7801640033721924,0.6427229046821594,-0.03390689566731453,0.7734121680259705,0.571617841720581,-0.04397238790988922,0.8050826191902161,0.5087134838104248,-0.05123533681035042,0.8324007391929626,0.46490612626075745,-0.05565625801682472,0.7408058047294617,0.493156373500824,-0.009142822585999966,0.7211118340492249,0.4126339852809906,-0.019440216943621635,0.712064802646637,0.3631296157836914,-0.025795292109251022,0.7053504586219788,0.32286518812179565,-0.028439953923225403,0.7764988541603088,0.4894266724586487,-0.0019686920568346977,0.7761449813842773,0.3983379900455475,-0.014249580912292004,0.7816250324249268,0.3436863422393799,-0.02299274504184723,0.7873422503471375,0.3015719950199127,-0.02502557821571827,0.8099391460418701,0.5068477392196655,-7.425189778587082e-06,0.8296284079551697,0.4707457721233368,-0.02620975486934185,0.8251184225082397,0.5163561105728149,-0.03534764423966408,0.8176655769348145,0.5462809205055237,-0.031124083325266838,0.8364100456237793,0.5340073704719543,-0.00016266996681224555,0.8510105013847351,0.5052481889724731,-0.01769355684518814,0.8418368101119995,0.5383834838867188,-0.018206700682640076,0.8317779898643494,0.56033855676651,-0.01266081165522337,2026-01-10T16:53:23.627275
0.7522505521774292,0.5945128202438354,6.255805828914163e-07,0.7099595665931702,0.5495181679725647,-0.02635042555630207,0.6959974765777588,0.4785483777523041,-0.03463034704327583,0.7261852622032166,0.41751155257225037,-0.04218362644314766,0.7553658485412598,0.3827771246433258,-0.04803502932190895,0.6730281710624695,0.41073936223983765,-0.00804089568555355,0.6512647867202759,0.3335057497024536,-0.02086234651505947,0.6405705809593201,0.28684157133102417,-0.02893192507326603,0.6328569054603577,0.24777153134346008,-0.033310916274785995,0.7085960507392883,0.40206265449523926,-0.006860098335891962,0.7056576609611511,0.31439194083213806,-0.021321281790733337,0.709019660949707,0.2625824213027954,-0.030633805319666862,0.7147659063339233,0.22123456001281738,-0.03348301351070404,0.7426851987838745,0.4161202311515808,-0.010077412240207195,0.7585074305534363,0.377666175365448,-0.035854171961545944,0.7531640529632568,0.43032175302505493,-0.041036296635866165,0.7479853630065918,0.46440231800079346,-0.03508928045630455,0.7709764838218689,0.4424198865890503,-0.015402951277792454,0.7815462350845337,0.4158037006855011,-0.03367423638701439,0.7739808559417725,0.4527881443500519,-0.03212533891201019,0.7669587135314941,0.47651875019073486,-0.025509046390652657,2026-01-10T16:53:24.502354
0.8162484169006348,0.5841079950332642,5.4376312164095e-07,0.7850394248962402,0.5384820103645325,-0.030476508662104607,0.7780449390411377,0.47191140055656433,-0.03846549615263939,0.8111132383346558,0.4115453064441681,-0.04419833421707153,0.8374619483947754,0.37109899520874023,-0.047416120767593384,0.743766188621521,0.39907094836235046,-0.008146177977323532,0.7240772843360901,0.322529673576355,-0.019880004227161407,0.7158747315406799,0.27576738595962524,-0.027129268273711205,0.7086496353149414,0.23650847375392914,-0.030180620029568672,0.7785003781318665,0.394657701253891,-0.0030282330699265003,0.7784338593482971,0.309728741645813,-0.016024207696318626,0.7843162417411804,0.25978410243988037,-0.023763539269566536,0.7902229428291321,0.22270460426807404,-0.02465120516717434,0.8116676211357117,0.4106801152229309,-0.002991247223690152,0.8285293579101562,0.38348954916000366,-0.029348433017730713,0.823274552822113,0.42827725410461426,-0.03791070729494095,0.8162346482276917,0.45422202348709106,-0.033250465989112854,0.8380876779556274,0.4354804754257202,-0.004983870778232813,0.8496397733688354,0.41340935230255127,-0.023208750411868095,0.8401758670806885,0.44879692792892456,-0.02346765249967575,0.8309658765792847,0.47031235694885254,-0.017771799117326736,2026-01-10T16:53:25.831479
0.8076950907707214,0.7285470962524414,6.212450784914836e-07,0.7694517970085144,0.6957377195358276,-0.03900455683469772,0.7540624141693115,0.6340805888175964,-0.05446651950478554,0.7863607406616211,0.5726886987686157,-0.06643205881118774,0.8176373839378357,0.5310416221618652,-0.07606665045022964,0.7250813245773315,0.5395774841308594,-0.024008778855204582,0.7006989121437073,0.4610392451286316,-0.04226788505911827,0.6878522634506226,0.4105665683746338,-0.05446651950478554,0.6778405904769897,0.3675878047943115,-0.061459366232156754,0.762125551700592,0.5307955741882324,-0.01819111779332161,0.759709358215332,0.441531777381897,-0.03603259474039078,0.7637129426002502,0.3867696523666382,-0.04630819708108902,0.7682372331619263,0.3429204225540161,-0.04984346777200699,0.7960225939750671,0.5459671020507812,-0.01777348853647709,0.8138729929924011,0.5142002701759338,-0.0473959743976593,0.8099526762962341,0.5605764389038086,-0.05559314414858818,0.8041045665740967,0.5912445783615112,-0.05135858431458473,0.8233972191810608,0.5726085901260376,-0.020415229722857475,0.836376965045929,0.5483044981956482,-0.04164629429578781,0.8281508088111877,0.584854245185852,-0.04230673238635063,0.8183054327964783,0.6102620959281921,-0.03712036833167076,2026-01-10T16:53:26.703263
0.7987889647483826,0.8103980422019958,6.324797823253903e-07,0.7569864988327026,0.7796855568885803,-0.03284367918968201,0.7395070195198059,0.7182819247245789,-0.04828136786818504,0.7724178433418274,0.665168285369873,-0.06182794272899628,0.8062000870704651,0.6328421235084534,-0.07336761802434921,0.7278276681900024,0.6167277097702026,-0.02701595425605774,0.7067278623580933,0.5363144874572754,-0.046853385865688324,0.6938220262527466,0.48473668098449707,-0.05901056155562401,0.6843268275260925,0.441206693649292,-0.06665221601724625,0.766288697719574,0.609340488910675,-0.025317808613181114,0.770948588848114,0.5202115774154663,-0.046120092272758484,0.7774067521095276,0.46498697996139526,-0.05785273388028145,0.7840754389762878,0.419125497341156,-0.06294717639684677,0.7997412085533142,0.6270765662193298,-0.027614165097475052,0.8202059268951416,0.591911792755127,-0.0573510117828846,0.8113663792610168,0.640819787979126,-0.06198231503367424,0.8026185035705566,0.6750645041465759,-0.056308966130018234,0.8272767066955566,0.6577395796775818,-0.03263141214847565,0.837071418762207,0.638176441192627,-0.05449504032731056,0.8259314298629761,0.6732580661773682,-0.053645964711904526,0.8154465556144714,0.6980617046356201,-0.0475480780005455,2026-01-10T16:53:28.017780
0.8348345756530762,0.8642759323120117,7.022457566563389e-07,0.7939189672470093,0.8344558477401733,-0.03750181570649147,0.7826744914054871,0.7712194323539734,-0.053995054215192795,0.8251679539680481,0.7221764922142029,-0.06650196015834808,0.8638081550598145,0.6879938840866089,-0.07647725194692612,0.7719123363494873,0.672126829624176,-0.033118732273578644,0.7589926719665527,0.5867173671722412,-0.05255921930074692,0.7534767985343933,0.5324652194976807,-0.06427263468503952,0.7495537400245667,0.4864043593406677,-0.071225106716156,0.8122457265853882,0.6643581390380859,-0.028357794508337975,0.8257226347923279,0.5754525661468506,-0.04692922532558441,0.8376421332359314,0.5246727466583252,-0.05622437968850136,0.8480882048606873,0.4830632209777832,-0.0596628338098526,0.8445015549659729,0.6811649799346924,-0.028168870136141777,0.8703407049179077,0.6546047925949097,-0.05716901272535324,0.860794723033905,0.7057774066925049,-0.06189216300845146,0.8503179550170898,0.7369040250778198,-0.05592210218310356,0.8714242577552795,0.7106982469558716,-0.03090829588472843,0.8870751261711121,0.690061628818512,-0.05229471996426582,0.8786512017250061,0.7240164875984192,-0.05131230875849724,0.868109405040741,0.7484634518623352,-0.04511553421616554,2026-01-10T16:53:29.221062
0.7772757411003113,0.7527379989624023,6.97405198479828e-07,0.7305241227149963,0.7231917977333069,-0.028376087546348572,0.7095572352409363,0.6527296900749207,-0.03969540819525719,0.7396365404129028,0.5985007882118225,-0.0494004562497139,0.773862361907959,0.5686015486717224,-0.057335641235113144,0.6956251263618469,0.559723973274231,-0.019400376826524734,0.6705660223960876,0.48084473609924316,-0.03450252115726471,0.6566404700279236,0.43139559030532837,-0.04290448874235153,0.6465490460395813,0.3892105519771576,-0.04737776145339012,0.7328066229820251,0.5528963208198547,-0.018330680206418037,0.7332262992858887,0.4624933898448944,-0.03528048098087311,0.7364745140075684,0.40794265270233154,-0.04364355280995369,0.7403311729431152,0.36133337020874023,-0.045199472457170486,0.7662556171417236,0.5688571929931641,-0.021199407055974007,0.7820992469787598,0.5369196534156799,-0.04963384568691254,0.7741920948028564,0.5944499969482422,-0.05375703424215317,0.7668432593345642,0.6318404674530029,-0.046171922236680984,0.7939344048500061,0.5956007242202759,-0.026081105694174767,0.8016847968101501,0.5727722644805908,-0.04679429158568382,0.793150007724762,0.6153109669685364,-0.04457710310816765,0.7849524617195129,0.6436864137649536,-0.036758605390787125,2026-01-10T16:53:29.906637
0.7859967350959778,0.6715094447135925,6.420672775675484e-07,0.744293749332428,0.6285240054130554,-0.02598855085670948,0.7290933728218079,0.5624013543128967,-0.03689992055296898,0.7603719234466553,0.50766521692276,-0.0471997931599617,0.7927736639976501,0.4787617027759552,-0.05564607307314873,0.7103713750839233,0.48438629508018494,-0.016338391229510307,0.687433123588562,0.4062565565109253,-0.03292519971728325,0.6751953959465027,0.35841789841651917,-0.042078521102666855,0.6652268171310425,0.31773242354393005,-0.04655008018016815,0.7448936104774475,0.4794175624847412,-0.01664413884282112,0.7482753992080688,0.38753464818000793,-0.03456859290599823,0.7528808116912842,0.33160942792892456,-0.04414231702685356,0.7591298818588257,0.2865014374256134,-0.04643542319536209,0.7772289514541626,0.49542364478111267,-0.020886385813355446,0.7973709106445312,0.4704342484474182,-0.04945468157529831,0.7871192097663879,0.5218684673309326,-0.05534032732248306,0.7785133123397827,0.5533774495124817,-0.048996057361364365,0.8035461902618408,0.5226606130599976,-0.027173321694135666,0.8151696920394897,0.503063440322876,-0.04643542319536209,0.8044615983963013,0.5402716398239136,-0.04456271976232529,0.7953755259513855,0.5646772980690002,-0.03735853731632233,2026-01-10T16:53:31.226812
0.8082898855209351,0.6110451221466064,6.875698090880178e-07,0.7733530402183533,0.5555883646011353,-0.02461060881614685,0.765842080116272,0.48517072200775146,-0.032912272959947586,0.7981074452400208,0.4332536458969116,-0.04062516987323761,0.8311589360237122,0.41068053245544434,-0.04674838110804558,0.7431777715682983,0.41296491026878357,-0.007452854420989752,0.7215422987937927,0.33854421973228455,-0.019576622173190117,0.7113519906997681,0.2909870743751526,-0.026141414418816566,0.7032389044761658,0.2515527606010437,-0.028633875772356987,0.7768872976303101,0.4116901457309723,-0.00659423042088747,0.7807211875915527,0.3243841528892517,-0.020587343722581863,0.7875121235847473,0.27288126945495605,-0.028457242995500565,0.7933375835418701,0.23127204179763794,-0.029438529163599014,0.8080475330352783,0.42962226271629333,-0.010195543989539146,0.8285201191902161,0.4066905379295349,-0.03687666356563568,0.8175369501113892,0.45417413115501404,-0.04568859934806824,0.8057729005813599,0.48332250118255615,-0.04101768508553505,0.8322587013244629,0.456441730260849,-0.015317847952246666,0.8443086743354797,0.43769800662994385,-0.03208799287676811,0.8319249749183655,0.47357797622680664,-0.03163660690188408,0.8187161087989807,0.4981900751590729,-0.0255918949842453,2026-01-10T16:53:31.915767
0.8127771019935608,0.6148543357849121,5.946326382400002e-07,0.7754278182983398,0.5664921998977661,-0.03086831606924534,0.767524778842926,0.49474722146987915,-0.04152031987905502,0.8056110143661499,0.4417942762374878,-0.05067204684019089,0.8407096266746521,0.4169175624847412,-0.057873405516147614,0.7469034194946289,0.4226358234882355,-0.01448710449039936,0.7282328605651855,0.3437258005142212,-0.030887071043252945,0.7196808457374573,0.29486513137817383,-0.04095771908760071,0.7134613394737244,0.25269392132759094,-0.046021174639463425,0.7834666967391968,0.4178115129470825,-0.01171158254146576,0.7907041907310486,0.3298285901546478,-0.030193189159035683,0.798851490020752,0.2749234735965729,-0.04005754739046097,0.8075927495956421,0.23106823861598969,-0.041895393282175064,0.8169370293617249,0.43372082710266113,-0.013811977580189705,0.8381733298301697,0.40750235319137573,-0.043770745396614075,0.8269186019897461,0.4599597752094269,-0.05040949955582619,0.8170992136001587,0.49429982900619507,-0.043508198112249374,0.8441545367240906,0.46014827489852905,-0.01837846264243126,0.8574432134628296,0.43789923191070557,-0.03848224878311157,0.8450402617454529,0.4759463965892792,-0.03700072318315506,0.8339316844940186,0.5024717450141907,-0.029386788606643677,2026-01-10T16:53:33.417794
